date,rate,slug,rate,rate
,EURUSD=X,,EURGBP=X,EURJPY=X
2017-12-15,1.1774957180023193,EUR/USD,,
2017-12-18,1.1743566989898682,EUR/USD,,
2017-12-19,1.1784253120422363,EUR/USD,,
2017-12-20,1.1841325759887695,EUR/USD,,
2017-12-21,1.1878176927566528,EUR/USD,,
2017-12-22,1.1857331991195679,EUR/USD,,
2017-12-25,1.1856067180633545,EUR/USD,,
2017-12-26,1.187253713607788,EUR/USD,,
2017-12-27,1.1857894659042358,EUR/USD,,
2017-12-28,1.1900794506072998,EUR/USD,,
2017-12-29,1.1941723823547363,EUR/USD,,
2018-01-01,1.200494647026062,EUR/USD,,
2018-01-02,1.2011579275131226,EUR/USD,,
2018-01-03,1.2063454389572144,EUR/USD,,
2018-01-04,1.2010425329208374,EUR/USD,,
2018-01-05,1.2068840265274048,EUR/USD,,
2018-01-08,1.2037460803985596,EUR/USD,,
2018-01-09,1.1970456838607788,EUR/USD,,
2018-01-10,1.1929330825805664,EUR/USD,,
2018-01-11,1.1956144571304321,EUR/USD,,
2018-01-12,1.2042099237442017,EUR/USD,,
2018-01-15,1.2192296981811523,EUR/USD,,
2018-01-16,1.2268433570861816,EUR/USD,,
2018-01-17,1.227129340171814,EUR/USD,,
2018-01-18,1.218397855758667,EUR/USD,,
2018-01-19,1.2236607074737549,EUR/USD,,
2018-01-22,1.2255502939224243,EUR/USD,,
2018-01-23,1.2256253957748413,EUR/USD,,
2018-01-24,1.2310267686843872,EUR/USD,,
2018-01-25,1.239111304283142,EUR/USD,,
2018-01-26,1.239234209060669,EUR/USD,,
2018-01-29,1.2428072690963745,EUR/USD,,
2018-01-30,1.2381141185760498,EUR/USD,,
2018-01-31,1.2409565448760986,EUR/USD,,
2018-02-01,1.241865873336792,EUR/USD,,
2018-02-02,1.2510008811950684,EUR/USD,,
2018-02-05,1.244694471359253,EUR/USD,,
2018-02-06,1.2367818355560303,EUR/USD,,
2018-02-07,1.2381294965744019,EUR/USD,,
2018-02-08,1.2268133163452148,EUR/USD,,
2018-02-09,1.2260762453079224,EUR/USD,,
2018-02-12,1.2252799272537231,EUR/USD,,
2018-02-13,1.2303755283355713,EUR/USD,,
2018-02-14,1.235376238822937,EUR/USD,,
2018-02-15,1.2467273473739624,EUR/USD,,
2018-02-16,1.2503595352172852,EUR/USD,,
2018-02-19,1.241187572479248,EUR/USD,,
2018-02-20,1.2398641109466553,EUR/USD,,
2018-02-21,1.233532428741455,EUR/USD,,
2018-02-22,1.2281843423843384,EUR/USD,,
2018-02-23,1.2326656579971313,EUR/USD,,
2018-02-26,1.228712558746338,EUR/USD,,
2018-02-27,1.2315573692321777,EUR/USD,,
2018-02-28,1.2230321168899536,EUR/USD,,
2018-03-01,1.2191256284713745,EUR/USD,,
2018-03-02,1.2270842790603638,EUR/USD,,
2018-03-05,1.2315422296524048,EUR/USD,,
2018-03-06,1.2336541414260864,EUR/USD,,
2018-03-07,1.2416653633117676,EUR/USD,,
2018-03-08,1.2414649724960327,EUR/USD,,
2018-03-09,1.2306632995605469,EUR/USD,,
2018-03-12,1.2308752536773682,EUR/USD,,
2018-03-13,1.2339584827423096,EUR/USD,,
2018-03-14,1.239234209060669,EUR/USD,,
2018-03-15,1.2375624179840088,EUR/USD,,
2018-03-16,1.2309207916259766,EUR/USD,,
2018-03-19,1.228078842163086,EUR/USD,,
2018-03-20,1.2336845397949219,EUR/USD,,
2018-03-21,1.2251899242401123,EUR/USD,,
2018-03-22,1.2347661256790161,EUR/USD,,
2018-03-23,1.2324985265731812,EUR/USD,,
2018-03-26,1.235437273979187,EUR/USD,,
2018-03-27,1.2457488775253296,EUR/USD,,
2018-03-28,1.240787148475647,EUR/USD,,
2018-03-29,1.2310267686843872,EUR/USD,,
2018-03-30,1.2302846908569336,EUR/USD,,
2018-04-02,1.231420874595642,EUR/USD,,
2018-04-03,1.229271411895752,EUR/USD,,
2018-04-04,1.2278525829315186,EUR/USD,,
2018-04-05,1.228682279586792,EUR/USD,,
2018-04-06,1.2251598834991455,EUR/USD,,
2018-04-09,1.227144479751587,EUR/USD,,
2018-04-10,1.2322403192520142,EUR/USD,,
2018-04-11,1.2363078594207764,EUR/USD,,
2018-04-12,1.2371643781661987,EUR/USD,,
2018-04-13,1.2329696416854858,EUR/USD,,
2018-04-16,1.233258605003357,EUR/USD,,
2018-04-17,1.2385127544403076,EUR/USD,,
2018-04-18,1.237317442893982,EUR/USD,,
2018-04-19,1.237914800643921,EUR/USD,,
2018-04-20,1.2345526218414307,EUR/USD,,
2018-04-23,1.2273402214050293,EUR/USD,,
2018-04-24,1.22089684009552,EUR/USD,,
2018-04-25,1.2241400480270386,EUR/USD,,
2018-04-26,1.2171669006347656,EUR/USD,,
2018-04-27,1.2109616994857788,EUR/USD,,
2018-04-30,1.2122827768325806,EUR/USD,,
2018-05-01,1.2081234455108643,EUR/USD,,
2018-05-02,1.1991558074951172,EUR/USD,,
2018-05-03,1.19510018825531,EUR/USD,,
2018-05-04,1.1989257335662842,EUR/USD,,
2018-05-07,1.195500135421753,EUR/USD,,
2018-05-08,1.1933743953704834,EUR/USD,,
2018-05-09,1.1867886781692505,EUR/USD,,
2018-05-10,1.184721827507019,EUR/USD,,
2018-05-11,1.1917530298233032,EUR/USD,,
2018-05-14,1.1952143907546997,EUR/USD,,
2018-05-15,1.1931180953979492,EUR/USD,,
2018-05-16,1.1820889711380005,EUR/USD,,
2018-05-17,1.1816978454589844,EUR/USD,,
2018-05-18,1.1795234680175781,EUR/USD,,
2018-05-21,1.1766643524169922,EUR/USD,,
2018-05-22,1.1792453527450562,EUR/USD,,
2018-05-23,1.1788560152053833,EUR/USD,,
2018-05-24,1.1710150241851807,EUR/USD,,
2018-05-25,1.1722642183303833,EUR/USD,,
2018-05-28,1.1688934564590454,EUR/USD,,
2018-05-29,1.162696123123169,EUR/USD,,
2018-05-30,1.1539349555969238,EUR/USD,,
2018-05-31,1.1667250394821167,EUR/USD,,
2018-06-01,1.1693171262741089,EUR/USD,,
2018-06-04,1.1668611764907837,EUR/USD,,
2018-06-05,1.1700559854507446,EUR/USD,,
2018-06-06,1.1726216077804565,EUR/USD,,
2018-06-07,1.178550362586975,EUR/USD,,
2018-06-08,1.1795234680175781,EUR/USD,,
2018-06-11,1.1783976554870605,EUR/USD,,
2018-06-12,1.177412509918213,EUR/USD,,
2018-06-13,1.17482590675354,EUR/USD,,
2018-06-14,1.1807769536972046,EUR/USD,,
2018-06-15,1.1566576957702637,EUR/USD,,
2018-06-18,1.159595012664795,EUR/USD,,
2018-06-19,1.1630746126174927,EUR/USD,,
2018-06-20,1.1588560342788696,EUR/USD,,
2018-06-21,1.1579033136367798,EUR/USD,,
2018-06-22,1.1605775356292725,EUR/USD,,
2018-06-25,1.1661399602890015,EUR/USD,,
2018-06-26,1.1702749729156494,EUR/USD,,
2018-06-27,1.1650259494781494,EUR/USD,,
2018-06-28,1.1563634872436523,EUR/USD,,
2018-06-29,1.1562966108322144,EUR/USD,,
2018-07-02,1.1678558588027954,EUR/USD,,
2018-07-03,1.1642121076583862,EUR/USD,,
2018-07-04,1.1659224033355713,EUR/USD,,
2018-07-05,1.166235089302063,EUR/USD,,
2018-07-06,1.1695905923843384,EUR/USD,,
2018-07-09,1.1752262115478516,EUR/USD,,
2018-07-10,1.1756960153579712,EUR/USD,,
2018-07-11,1.1727042198181152,EUR/USD,,
2018-07-12,1.1676785945892334,EUR/USD,,
2018-07-13,1.1665889024734497,EUR/USD,,
2018-07-16,1.1679104566574097,EUR/USD,,
2018-07-17,1.170946478843689,EUR/USD,,
2018-07-18,1.1653246879577637,EUR/USD,,
2018-07-19,1.164564609527588,EUR/USD,,
2018-07-20,1.1655147075653076,EUR/USD,,
2018-07-23,1.1741912364959717,EUR/USD,,
2018-07-24,1.1694128513336182,EUR/USD,,
2018-07-25,1.1685519218444824,EUR/USD,,
2018-07-26,1.1737502813339233,EUR/USD,,
2018-07-27,1.1642934083938599,EUR/USD,,
2018-07-30,1.16604483127594,EUR/USD,,
2018-07-31,1.1707408428192139,EUR/USD,,
2018-08-01,1.168961763381958,EUR/USD,,
2018-08-02,1.1665889024734497,EUR/USD,,
2018-08-03,1.1586008071899414,EUR/USD,,
2018-08-06,1.1562297344207764,EUR/USD,,
2018-08-07,1.1558021306991577,EUR/USD,,
2018-08-08,1.1602946519851685,EUR/USD,,
2018-08-09,1.1610760688781738,EUR/USD,,
2018-08-10,1.1523923873901367,EUR/USD,,
2018-08-13,1.1394712924957275,EUR/USD,,
2018-08-14,1.1402509212493896,EUR/USD,,
2018-08-15,1.1345715522766113,EUR/USD,,
2018-08-16,1.134429931640625,EUR/USD,,
2018-08-17,1.1371389627456665,EUR/USD,,
2018-08-20,1.1437721252441406,EUR/USD,,
2018-08-21,1.149134635925293,EUR/USD,,
2018-08-22,1.1576753854751587,EUR/USD,,
2018-08-23,1.1584800481796265,EUR/USD,,
2018-08-24,1.154334545135498,EUR/USD,,
2018-08-27,1.164890170097351,EUR/USD,,
2018-08-28,1.1683608293533325,EUR/USD,,
2018-08-29,1.1691256761550903,EUR/USD,,
2018-08-30,1.1709738969802856,EUR/USD,,
2018-08-31,1.1664663553237915,EUR/USD,,
2018-09-03,1.1601063013076782,EUR/USD,,
2018-09-04,1.161548137664795,EUR/USD,,
2018-09-05,1.1586545705795288,EUR/USD,,
2018-09-06,1.1635212898254395,EUR/USD,,
2018-09-07,1.1620069742202759,EUR/USD,,
2018-09-10,1.1561094522476196,EUR/USD,,
2018-09-11,1.159595012664795,EUR/USD,,
2018-09-12,1.1596084833145142,EUR/USD,,
2018-09-13,1.1629259586334229,EUR/USD,,
2018-09-14,1.1691803932189941,EUR/USD,,
2018-09-17,1.1628988981246948,EUR/USD,,
2018-09-18,1.1669156551361084,EUR/USD,,
2018-09-19,1.167992353439331,EUR/USD,,
2018-09-20,1.167460560798645,EUR/USD,,
2018-09-21,1.1775927543640137,EUR/USD,,
2018-09-24,1.1751019954681396,EUR/USD,,
2018-09-25,1.175295352935791,EUR/USD,,
2018-09-26,1.1763184070587158,EUR/USD,,
2018-09-27,1.1748534440994263,EUR/USD,,
2018-09-28,1.1637378931045532,EUR/USD,,
2018-10-01,1.1605371236801147,EUR/USD,,
2018-10-02,1.157755732536316,EUR/USD,,
2018-10-03,1.1551746129989624,EUR/USD,,
2018-10-04,1.147631287574768,EUR/USD,,
2018-10-05,1.1518083810806274,EUR/USD,,
2018-10-08,1.1522595882415771,EUR/USD,,
2018-10-09,1.1494120359420776,EUR/USD,,
2018-10-10,1.1506949663162231,EUR/USD,,
2018-10-11,1.1533360481262207,EUR/USD,,
2018-10-12,1.1590440273284912,EUR/USD,,
2018-10-15,1.1551345586776733,EUR/USD,,
2018-10-16,1.1583458185195923,EUR/USD,,
2018-10-17,1.1575279235839844,EUR/USD,,
2018-10-18,1.1500862836837769,EUR/USD,,
2018-10-19,1.1460003852844238,EUR/USD,,
2018-10-22,1.1509466171264648,EUR/USD,,
2018-10-23,1.1467890739440918,EUR/USD,,
2018-10-24,1.147315263748169,EUR/USD,,
2018-10-25,1.1399258375167847,EUR/USD,,
2018-10-26,1.1377859115600586,EUR/USD,,
2018-10-29,1.1398738622665405,EUR/USD,,
2018-10-30,1.137617588043213,EUR/USD,,
2018-10-31,1.1346358060836792,EUR/USD,,
2018-11-01,1.1316697597503662,EUR/USD,,
2018-11-02,1.1403288841247559,EUR/USD,,
2018-11-05,1.1397570371627808,EUR/USD,,
2018-11-06,1.141291856765747,EUR/USD,,
2018-11-07,1.1438506841659546,EUR/USD,,
2018-11-08,1.1434059143066406,EUR/USD,,
2018-11-09,1.1368415355682373,EUR/USD,,
2018-11-12,1.132502794265747,EUR/USD,,
2018-11-13,1.1233429908752441,EUR/USD,,
2018-11-14,1.1311193704605103,EUR/USD,,
2018-11-15,1.131183385848999,EUR/USD,,
2018-11-16,1.1324899196624756,EUR/USD,,
2018-11-19,1.141396164894104,EUR/USD,,
2018-11-20,1.1455016136169434,EUR/USD,,
2018-11-21,1.1372424364089966,EUR/USD,,
2018-11-22,1.1388354301452637,EUR/USD,,
2018-11-23,1.1403158903121948,EUR/USD,,
2018-11-26,1.1337354183197021,EUR/USD,,
2018-11-27,1.1333370208740234,EUR/USD,,
2018-11-28,1.1298797130584717,EUR/USD,,
2018-11-29,1.1368545293807983,EUR/USD,,
2018-11-30,1.1392766237258911,EUR/USD,,
2018-12-03,1.1342240571975708,EUR/USD,,
2018-12-04,1.135486125946045,EUR/USD,,
2018-12-05,1.1342884302139282,EUR/USD,,
2018-12-06,1.13490629196167,EUR/USD,,
2018-12-07,1.1374752521514893,EUR/USD,,
2018-12-10,1.1400948762893677,EUR/USD,,
2018-12-11,1.1356538534164429,EUR/USD,,
2018-12-12,1.1323105096817017,EUR/USD,,
2018-12-13,1.1373459100723267,EUR/USD,,
2018-12-14,1.1363636255264282,EUR/USD,,
2018-12-17,1.1305949687957764,EUR/USD,,
2018-12-18,1.1349835395812988,EUR/USD,,
2018-12-19,1.1375399827957153,EUR/USD,,
2018-12-20,1.1389521360397339,EUR/USD,,
2018-12-21,1.1456853151321411,EUR/USD,,
2018-12-24,1.1372811794281006,EUR/USD,,
2018-12-25,1.140393853187561,EUR/USD,,
2018-12-26,1.1415525674819946,EUR/USD,,
2018-12-27,1.1361312866210938,EUR/USD,,
2018-12-28,1.143105387687683,EUR/USD,,
2018-12-31,1.1439945697784424,EUR/USD,,
2019-01-01,1.1493064165115356,EUR/USD,,
2019-01-02,1.14617121219635,EUR/USD,,
2019-01-03,1.1318106651306152,EUR/USD,,
2019-01-04,1.1391078233718872,EUR/USD,,
2019-01-07,1.1410444974899292,EUR/USD,,
2019-01-08,1.1479737758636475,EUR/USD,,
2019-01-09,1.1456066370010376,EUR/USD,,
2019-01-10,1.1554949283599854,EUR/USD,,
2019-01-11,1.151012897491455,EUR/USD,,
2019-01-14,1.146013617515564,EUR/USD,,
2019-01-15,1.1472889184951782,EUR/USD,,
2019-01-16,1.1416828632354736,EUR/USD,,
2019-01-17,1.1398088932037354,EUR/USD,,
2019-01-18,1.13926362991333,EUR/USD,,
2019-01-21,1.1365574598312378,EUR/USD,,
2019-01-22,1.136932134628296,EUR/USD,,
2019-01-23,1.1364023685455322,EUR/USD,,
2019-01-24,1.1388224363327026,EUR/USD,,
2019-01-25,1.1313496828079224,EUR/USD,,
2019-01-28,1.1413049697875977,EUR/USD,,
2019-01-29,1.143000841140747,EUR/USD,,
2019-01-30,1.1435366868972778,EUR/USD,,
2019-01-31,1.1487650871276855,EUR/USD,,
2019-02-01,1.1449507474899292,EUR/USD,,
2019-02-04,1.1455278396606445,EUR/USD,,
2019-02-05,1.1436283588409424,EUR/USD,,
2019-02-06,1.140992522239685,EUR/USD,,
2019-02-07,1.1365960836410522,EUR/USD,,
2019-02-08,1.1338768005371094,EUR/USD,,
2019-02-11,1.1324259042739868,EUR/USD,,
2019-02-12,1.1279042959213257,EUR/USD,,
2019-02-13,1.1334655284881592,EUR/USD,,
2019-02-14,1.12649405002594,EUR/USD,,
2019-02-15,1.1295350790023804,EUR/USD,,
2019-02-18,1.1298030614852905,EUR/USD,,
2019-02-19,1.131196141242981,EUR/USD,,
2019-02-20,1.1343011856079102,EUR/USD,,
2019-02-21,1.1346358060836792,EUR/USD,,
2019-02-22,1.1343011856079102,EUR/USD,,
2019-02-25,1.1342240571975708,EUR/USD,,
2019-02-26,1.1367511749267578,EUR/USD,,
2019-02-27,1.1393154859542847,EUR/USD,,
2019-02-28,1.1380189657211304,EUR/USD,,
2019-03-01,1.1373459100723267,EUR/USD,,
2019-03-04,1.1375917196273804,EUR/USD,,
2019-03-05,1.1337354183197021,EUR/USD,,
2019-03-06,1.1307101249694824,EUR/USD,,
2019-03-07,1.1314009428024292,EUR/USD,,
2019-03-08,1.1198333501815796,EUR/USD,,
2019-03-11,1.1232421398162842,EUR/USD,,
2019-03-12,1.1259232759475708,EUR/USD,,
2019-03-13,1.1287446022033691,EUR/USD,,
2019-03-14,1.133105993270874,EUR/USD,,
2019-03-15,1.1308379173278809,EUR/USD,,
2019-03-18,1.1319772005081177,EUR/USD,,
2019-03-19,1.133619785308838,EUR/USD,,
2019-03-20,1.135486125946045,EUR/USD,,
2019-03-21,1.1427918672561646,EUR/USD,,
2019-03-22,1.1375011205673218,EUR/USD,,
2019-03-25,1.129586100578308,EUR/USD,,
2019-03-26,1.131580114364624,EUR/USD,,
2019-03-27,1.127484679222107,EUR/USD,,
2019-03-28,1.1251758337020874,EUR/USD,,
2019-03-29,1.1230024099349976,EUR/USD,,
2019-04-01,1.1223849058151245,EUR/USD,,
2019-04-02,1.1205737590789795,EUR/USD,,
2019-04-03,1.1203854084014893,EUR/USD,,
2019-04-04,1.1246949434280396,EUR/USD,,
2019-04-05,1.1225864887237549,EUR/USD,,
2019-04-08,1.121956706047058,EUR/USD,,
2019-04-09,1.1256444454193115,EUR/USD,,
2019-04-10,1.126697063446045,EUR/USD,,
2019-04-11,1.1276500225067139,EUR/USD,,
2019-04-12,1.1260753870010376,EUR/USD,,
2019-04-15,1.1305055618286133,EUR/USD,,
2019-04-16,1.1304928064346313,EUR/USD,,
2019-04-17,1.128502607345581,EUR/USD,,
2019-04-18,1.129713773727417,EUR/USD,,
2019-04-19,1.1235954761505127,EUR/USD,,
2019-04-22,1.1244546175003052,EUR/USD,,
2019-04-23,1.1258978843688965,EUR/USD,,
2019-04-24,1.122435212135315,EUR/USD,,
2019-04-25,1.1153494119644165,EUR/USD,,
2019-04-26,1.113684892654419,EUR/USD,,
2019-04-29,1.1150261163711548,EUR/USD,,
2019-04-30,1.1185182332992554,EUR/USD,,
2019-05-01,1.121604323387146,EUR/USD,,
2019-05-02,1.1200841665267944,EUR/USD,,
2019-05-03,1.1173559427261353,EUR/USD,,
2019-05-06,1.1185808181762695,EUR/USD,,
2019-05-07,1.1201846599578857,EUR/USD,,
2019-05-08,1.1191065311431885,EUR/USD,,
2019-05-09,1.1198333501815796,EUR/USD,,
2019-05-10,1.1222084760665894,EUR/USD,,
2019-05-13,1.1236460208892822,EUR/USD,,
2019-05-14,1.1232547760009766,EUR/USD,,
2019-05-15,1.1204482316970825,EUR/USD,,
2019-05-16,1.1207244396209717,EUR/USD,,
2019-05-17,1.1173559427261353,EUR/USD,,
2019-05-20,1.1165324449539185,EUR/USD,,
2019-05-21,1.1168566942214966,EUR/USD,,
2019-05-23,1.1155484914779663,EUR/USD,,
2019-05-24,1.1184556484222412,EUR/USD,,
2019-05-27,1.1209630966186523,EUR/USD,,
2019-05-28,1.1193821430206299,EUR/USD,,
2019-05-29,1.1170687675476074,EUR/USD,,
2019-05-30,1.1137346029281616,EUR/USD,,
2019-05-31,1.1131147146224976,EUR/USD,,
2019-06-03,1.1174057722091675,EUR/USD,,
2019-06-04,1.124631643295288,EUR/USD,,
2019-06-05,1.1254037618637085,EUR/USD,,
2019-06-06,1.1229015588760376,EUR/USD,,
2019-06-07,1.1276500225067139,EUR/USD,,
2019-06-10,1.1320157051086426,EUR/USD,,
2019-06-11,1.1318106651306152,EUR/USD,,
2019-06-12,1.1329518556594849,EUR/USD,,
2019-06-13,1.1295605897903442,EUR/USD,,
2019-06-14,1.1280443668365479,EUR/USD,,
2019-06-17,1.1217050552368164,EUR/USD,,
2019-06-18,1.1224603652954102,EUR/USD,,
2019-06-19,1.1198208332061768,EUR/USD,,
2019-06-20,1.1238480806350708,EUR/USD,,
2019-06-21,1.1295605897903442,EUR/USD,,
2019-06-24,1.1384724378585815,EUR/USD,,
2019-06-25,1.140029788017273,EUR/USD,,
2019-06-26,1.1369967460632324,EUR/USD,,
2019-06-27,1.1374752521514893,EUR/USD,,
2019-06-28,1.1372941732406616,EUR/USD,,
2019-07-01,1.1364928483963013,EUR/USD,,
2019-07-02,1.1287446022033691,EUR/USD,,
2019-07-03,1.1293054819107056,EUR/USD,,
2019-07-04,1.1287955045700073,EUR/USD,,
2019-07-05,1.128579020500183,EUR/USD,,
2019-07-08,1.1227376461029053,EUR/USD,,
2019-07-09,1.121604323387146,EUR/USD,,
2019-07-10,1.120824933052063,EUR/USD,,
2019-07-11,1.125885248184204,EUR/USD,,
2019-07-12,1.1252391338348389,EUR/USD,,
2019-07-15,1.1272051334381104,EUR/USD,,
2019-07-16,1.1261768341064453,EUR/USD,,
2019-07-17,1.1212271451950073,EUR/USD,,
2019-07-18,1.12296462059021,EUR/USD,,
2019-07-19,1.1261515617370605,EUR/USD,,
2019-07-22,1.1218308210372925,EUR/USD,,
2019-07-23,1.1206114292144775,EUR/USD,,
2019-07-24,1.1151255369186401,EUR/USD,,
2019-07-25,1.1142433881759644,EUR/USD,,
2019-07-26,1.1146159172058105,EUR/USD,,
2019-07-29,1.1132138967514038,EUR/USD,,
2019-07-30,1.1143054962158203,EUR/USD,,
2019-07-31,1.1157974004745483,EUR/USD,,
2019-08-01,1.1071745157241821,EUR/USD,,
2019-08-02,1.1078859567642212,EUR/USD,,
2019-08-05,1.1108025312423706,EUR/USD,,
2019-08-06,1.1243788003921509,EUR/USD,,
2019-08-07,1.1206992864608765,EUR/USD,,
2019-08-08,1.1204355955123901,EUR/USD,,
2019-08-09,1.1187183856964111,EUR/USD,,
2019-08-12,1.1208499670028687,EUR/USD,,
2019-08-13,1.1218308210372925,EUR/USD,,
2019-08-14,1.1177055835723877,EUR/USD,,
2019-08-15,1.1143302917480469,EUR/USD,,
2019-08-16,1.1113580465316772,EUR/USD,,
2019-08-19,1.109385371208191,EUR/USD,,
2019-08-20,1.1083157062530518,EUR/USD,,
2019-08-21,1.1097793579101562,EUR/USD,,
2019-08-22,1.10907781124115,EUR/USD,,
2019-08-23,1.1084016561508179,EUR/USD,,
2019-08-26,1.1143054962158203,EUR/USD,,
2019-08-27,1.1103708744049072,EUR/USD,,
2019-08-28,1.109004020690918,EUR/USD,,
2019-08-29,1.1085859537124634,EUR/USD,,
2019-08-30,1.1061947345733643,EUR/USD,,
2019-09-02,1.0991789102554321,EUR/USD,,
2019-09-03,1.0968520641326904,EUR/USD,,
2019-09-04,1.0974539518356323,EUR/USD,,
2019-09-05,1.10349702835083,EUR/USD,,
2019-09-06,1.1036310195922852,EUR/USD,,
2019-09-09,1.1020619869232178,EUR/USD,,
2019-09-10,1.1048381328582764,EUR/USD,,
2019-09-11,1.1050333976745605,EUR/USD,,
2019-09-12,1.1013457775115967,EUR/USD,,
2019-09-13,1.1058276891708374,EUR/USD,,
2019-09-16,1.1083402633666992,EUR/USD,,
2019-09-17,1.100594401359558,EUR/USD,,
2019-09-18,1.1074687242507935,EUR/USD,,
2019-09-19,1.1031439304351807,EUR/USD,,
2019-09-20,1.1048502922058105,EUR/USD,,
2019-09-23,1.1019041538238525,EUR/USD,,
2019-09-24,1.0993722677230835,EUR/USD,,
2019-09-25,1.1016855239868164,EUR/USD,,
2019-09-26,1.0952903032302856,EUR/USD,,
2019-09-27,1.0922753810882568,EUR/USD,,
2019-09-30,1.0942714214324951,EUR/USD,,
2019-10-01,1.0899657011032104,EUR/USD,,
2019-10-02,1.0934937000274658,EUR/USD,,
2019-10-03,1.0963709354400635,EUR/USD,,
2019-10-04,1.0975382328033447,EUR/USD,,
2019-10-07,1.098659634590149,EUR/USD,,
2019-10-08,1.0972130298614502,EUR/USD,,
2019-10-09,1.0960105657577515,EUR/USD,,
2019-10-10,1.0987803936004639,EUR/USD,,
2019-10-11,1.1011033058166504,EUR/USD,,
2019-10-14,1.1030004024505615,EUR/USD,,
2019-10-15,1.1029006242752075,EUR/USD,,
2019-10-16,1.1034727096557617,EUR/USD,,
2019-10-17,1.107493281364441,EUR/USD,,
2019-10-18,1.1127183437347412,EUR/USD,,
2019-10-21,1.1155734062194824,EUR/USD,,
2019-10-22,1.1151753664016724,EUR/USD,,
2019-10-23,1.112928867340088,EUR/USD,,
2019-10-24,1.1132385730743408,EUR/USD,,
2019-10-25,1.1103955507278442,EUR/USD,,
2019-10-28,1.1084262132644653,EUR/USD,,
2019-10-29,1.1099148988723755,EUR/USD,,
2019-10-30,1.1114816665649414,EUR/USD,,
2019-10-31,1.1154489517211914,EUR/USD,,
2019-11-01,1.1157102584838867,EUR/USD,,
2019-11-04,1.1166571378707886,EUR/USD,,
2019-11-05,1.1128545999526978,EUR/USD,,
2019-11-06,1.107419729232788,EUR/USD,,
2019-11-07,1.1070396900177002,EUR/USD,,
2019-11-08,1.1019697189331055,EUR/USD,,
2019-11-11,1.102244257926941,EUR/USD,,
2019-11-12,1.1035456657409668,EUR/USD,,
2019-11-13,1.1012367010116577,EUR/USD,,
2019-11-14,1.1013215780258179,EUR/USD,,
2019-11-15,1.1020498275756836,EUR/USD,,
2019-11-18,1.105509877204895,EUR/USD,,
2019-11-19,1.1072357892990112,EUR/USD,,
2019-11-20,1.1080001592636108,EUR/USD,,
2019-11-21,1.1078859567642212,EUR/USD,,
2019-11-22,1.1065863370895386,EUR/USD,,
2019-11-25,1.1022562980651855,EUR/USD,,
2019-11-26,1.1014429330825806,EUR/USD,,
2019-11-27,1.1022562980651855,EUR/USD,,
2019-11-28,1.1004853248596191,EUR/USD,,
2019-11-29,1.101176142692566,EUR/USD,,
2019-12-02,1.1019041538238525,EUR/USD,,
2019-12-03,1.1079105138778687,EUR/USD,,
2019-12-04,1.1085245609283447,EUR/USD,,
2019-12-05,1.108303427696228,EUR/USD,,
2019-12-06,1.1105434894561768,EUR/USD,,
2019-12-09,1.105888843536377,EUR/USD,,
2019-12-10,1.106499433517456,EUR/USD,,
2019-12-11,1.1092746257781982,EUR/USD,,
2019-12-12,1.1135857105255127,EUR/USD,,
2019-12-13,1.1186057329177856,EUR/USD,,
2019-12-16,1.1124460697174072,EUR/USD,,
2019-12-17,1.1136974096298218,EUR/USD,,
2019-12-18,1.115138053894043,EUR/USD,,
2019-12-19,1.1115927696228027,EUR/USD,,
2019-12-20,1.1125946044921875,EUR/USD,,
2019-12-23,1.1079840660095215,EUR/USD,,
2019-12-24,1.109385371208191,EUR/USD,,
2019-12-25,1.1090162992477417,EUR/USD,,
2019-12-26,1.1095454692840576,EUR/USD,,
2019-12-27,1.110111951828003,EUR/USD,,
2019-12-30,1.1182304620742798,EUR/USD,,
2015-01-01,,EUR/GBP,0.7761600017547607,
2015-01-02,,EUR/GBP,0.7759000062942505,
2015-01-05,,EUR/GBP,0.7814800143241882,
2015-01-06,,EUR/GBP,0.7824000120162964,
2015-01-07,,EUR/GBP,0.7844399809837341,
2015-01-08,,EUR/GBP,0.78329998254776,
2015-01-09,,EUR/GBP,0.7816299796104431,
2015-01-12,,EUR/GBP,0.781470000743866,
2015-01-13,,EUR/GBP,0.7797999978065491,
2015-01-14,,EUR/GBP,0.7763000130653381,
2015-01-15,,EUR/GBP,0.7735099792480469,
2015-01-16,,EUR/GBP,0.7664999961853027,
2015-01-19,,EUR/GBP,0.7635999917984009,
2015-01-20,,EUR/GBP,0.7684999704360962,
2015-01-21,,EUR/GBP,0.7623000144958496,
2015-01-22,,EUR/GBP,0.7667499780654907,
2015-01-23,,EUR/GBP,0.7558000087738037,
2015-01-26,,EUR/GBP,0.7422699928283691,
2015-01-27,,EUR/GBP,0.7455599904060364,
2015-01-28,,EUR/GBP,0.7483999729156494,
2015-01-29,,EUR/GBP,0.7451900243759155,
2015-01-30,,EUR/GBP,0.7516000270843506,
2015-02-02,,EUR/GBP,0.7494999766349792,
2015-02-03,,EUR/GBP,0.754610002040863,
2015-02-04,,EUR/GBP,0.756600022315979,
2015-02-05,,EUR/GBP,0.7455999851226807,
2015-02-06,,EUR/GBP,0.7484999895095825,
2015-02-09,,EUR/GBP,0.7425000071525574,
2015-02-10,,EUR/GBP,0.7442600131034851,
2015-02-11,,EUR/GBP,0.7417200207710266,
